state,state_abbreviated,job_title,total_employment,job_concentration,median_salary,region
West Virginia,WV,Tutors,300.0,0.38,42420.0,South
West Virginia,WV,"Teachers and Instructors, All Other",680.0,1.2,62440.0,South
West Virginia,WV,Curators,40.0,0.63,50810.0,South
West Virginia,WV,Museum Technicians and Conservators,30.0,0.52,47910.0,South
West Virginia,WV,Librarians and Media Collections Specialists,430.0,0.71,48640.0,South
West Virginia,WV,Library Technicians,190.0,0.57,31080.0,South
West Virginia,WV,Farm and Home Management Educators,90.0,1.98,47640.0,South
West Virginia,WV,Instructional Coordinators,730.0,0.76,61490.0,South
West Virginia,WV,"Teaching Assistants, Postsecondary",40.0,0.06,34630.0,South
West Virginia,WV,"Teaching Assistants, Except Postsecondary",5100.0,0.82,28220.0,South
West Virginia,WV,"Educational Instruction and Library Workers, All Other",540.0,1.03,34850.0,South
West Virginia,WV,Special Effects Artists and Animators,50.0,0.49,53440.0,South
West Virginia,WV,Floral Designers,220.0,1.22,27830.0,South
West Virginia,WV,Graphic Designers,540.0,0.55,36870.0,South
West Virginia,WV,Interior Designers,100.0,0.33,45090.0,South
West Virginia,WV,Merchandise Displayers and Window Trimmers,880.0,1.0,34630.0,South
West Virginia,WV,Producers and Directors,260.0,0.39,39150.0,South
West Virginia,WV,Coaches and Scouts,880.0,0.77,50230.0,South
West Virginia,WV,"Umpires, Referees, and Other Sports Officials",60.0,0.93,43600.0,South
West Virginia,WV,Broadcast Announcers and Radio Disc Jockeys,190.0,1.78,35050.0,South
West Virginia,WV,"News Analysts, Reporters, and Journalists",230.0,1.21,36440.0,South
West Virginia,WV,Public Relations Specialists,350.0,0.28,52080.0,South
West Virginia,WV,Editors,350.0,0.8,76760.0,South
West Virginia,WV,Technical Writers,80.0,0.32,62250.0,South
West Virginia,WV,Writers and Authors,100.0,0.44,66970.0,South
West Virginia,WV,Interpreters and Translators,60.0,0.24,63750.0,South
West Virginia,WV,Court Reporters and Simultaneous Captioners,160.0,2.72,52230.0,South
West Virginia,WV,Audio and Video Technicians,150.0,0.46,58000.0,South
West Virginia,WV,Broadcast Technicians,120.0,1.27,29900.0,South
West Virginia,WV,Photographers,120.0,0.52,35470.0,South
West Virginia,WV,"Camera Operators, Television, Video, and Film",70.0,0.66,39470.0,South
West Virginia,WV,Film and Video Editors,50.0,0.34,45970.0,South
West Virginia,WV,Chiropractors,90.0,0.5,77780.0,South
West Virginia,WV,"Dentists, General",400.0,0.77,147440.0,South
West Virginia,WV,"Dentists, All Other Specialists",40.0,1.46,231860.0,South
West Virginia,WV,Dietitians and Nutritionists,440.0,1.27,66660.0,South
West Virginia,WV,Optometrists,150.0,0.77,130190.0,South
West Virginia,WV,Pharmacists,2570.0,1.72,133910.0,South
West Virginia,WV,Physician Assistants,960.0,1.35,122970.0,South
West Virginia,WV,Podiatrists,50.0,1.06,128760.0,South
West Virginia,WV,Occupational Therapists,680.0,0.98,93260.0,South
West Virginia,WV,Physical Therapists,1330.0,1.17,101210.0,South
West Virginia,WV,Radiation Therapists,80.0,0.94,99850.0,South
West Virginia,WV,Recreational Therapists,90.0,1.34,44900.0,South
West Virginia,WV,Respiratory Therapists,1340.0,2.16,66370.0,South
West Virginia,WV,Speech-Language Pathologists,920.0,1.14,80170.0,South
West Virginia,WV,Exercise Physiologists,70.0,1.81,54770.0,South
West Virginia,WV,"Therapists, All Other",100.0,1.11,71180.0,South
West Virginia,WV,Veterinarians,390.0,1.07,134290.0,South
West Virginia,WV,Registered Nurses,21740.0,1.46,79990.0,South
West Virginia,WV,Nurse Practitioners,2280.0,1.63,121640.0,South
West Virginia,WV,Audiologists,40.0,0.58,87980.0,South
West Virginia,WV,Anesthesiologists,160.0,0.83,168390.0,South
West Virginia,WV,Dermatologists,60.0,1.37,215740.0,South
West Virginia,WV,General Internal Medicine Physicians,540.0,1.79,234960.0,South
West Virginia,WV,"Pediatricians, General",70.0,0.38,181410.0,South
West Virginia,WV,Psychiatrists,60.0,0.57,65790.0,South
West Virginia,WV,"Physicians, All Other",2300.0,1.6,228680.0,South
West Virginia,WV,Dental Hygienists,1220.0,1.23,72670.0,South
West Virginia,WV,"Healthcare Diagnosing or Treating Practitioners, All Other",180.0,1.29,92750.0,South
West Virginia,WV,Clinical Laboratory Technologists and Technicians,1960.0,1.26,60240.0,South
West Virginia,WV,Cardiovascular Technologists and Technicians,470.0,1.69,35640.0,South
West Virginia,WV,Diagnostic Medical Sonographers,560.0,1.42,73410.0,South
West Virginia,WV,Nuclear Medicine Technologists,130.0,1.68,82470.0,South
West Virginia,WV,Radiologic Technologists and Technicians,1810.0,1.78,66780.0,South
West Virginia,WV,Magnetic Resonance Imaging Technologists,180.0,0.95,83670.0,South
West Virginia,WV,Medical Dosimetrists,30.0,1.89,40600.0,South
West Virginia,WV,Emergency Medical Technicians,1150.0,1.42,35060.0,South
West Virginia,WV,Paramedics,1130.0,2.49,48190.0,South
West Virginia,WV,Dietetic Technicians,230.0,1.68,33330.0,South
West Virginia,WV,Pharmacy Technicians,3690.0,1.66,37370.0,South
West Virginia,WV,Psychiatric Technicians,700.0,1.13,30890.0,South
West Virginia,WV,Surgical Technologists,720.0,1.39,47700.0,South
West Virginia,WV,Veterinary Technologists and Technicians,460.0,0.76,36350.0,South
West Virginia,WV,Ophthalmic Medical Technicians,270.0,0.77,41600.0,South
West Virginia,WV,Licensed Practical and Licensed Vocational Nurses,6330.0,2.2,49850.0,South
West Virginia,WV,Medical Records Specialists,1140.0,1.33,43710.0,South
West Virginia,WV,"Opticians, Dispensing",400.0,1.11,38480.0,South
West Virginia,WV,Orthotists and Prosthetists,80.0,1.83,83840.0,South
West Virginia,WV,"Health Technologists and Technicians, All Other",640.0,0.81,49000.0,South
West Virginia,WV,Health Information Technologists and Medical Registrars,60.0,0.33,59750.0,South
West Virginia,WV,Athletic Trainers,140.0,1.1,45140.0,South
West Virginia,WV,Surgical Assistants,200.0,1.88,49080.0,South
West Virginia,WV,"Healthcare Practitioners and Technical Workers, All Other",110.0,0.63,51440.0,South
West Virginia,WV,Home Health and Personal Care Aides,18730.0,1.03,26560.0,South
